Order,Family,Genus,Species,Subspecies,Genus_Species,Sex,Sample size (Brain),Brain Volume (ml),Brain Volume S.D.,Method,Brain mass (g),Brain mass S.D.,Sample size (Body),Body mass (g),Body mass S.D.,Species Name in original article,Age Class,Reference,Remark
Rodentia,Muridae,Pogonomys,macrourus,,Pogonomys_macrourus,unknown,1,,,Mass,1.43,,,73.9,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Pogonomys,sylvestris,,Pogonomys_sylvestris,unknown,1,,,Mass,1.13,,,41.2,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Praomys,daltoni,,Praomys_daltoni,unknown,1,,,Mass,0.68,,,35,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Praomys,morio,,Praomys_morio,unknown,1,,,Mass,0.84,,,46.5,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Praomys,tullbergi,,Praomys_tullbergi,unknown,1,,,Mass,0.86,,,37.2,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Pseudomys,australis,,Pseudomys_australis,unknown,1,,,Mass,1.16,,,50,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,exulans,,Rattus_exulans,unknown,1,,,Mass,0.89,,,60.3,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,fuscipes,,Rattus_fuscipes,unknown,1,,,Mass,1.75,,,108.5,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,fuscipes,,Rattus_fuscipes,unknown,1,,,Mass,1.63,,,135.5,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,leucopus,,Rattus_leucopus,unknown,33,1.83,0.14,Vol,,,,105.2,26.7,,Adult,Mann MD et al. (1988) Brain Behav. Evol. 31:111-124,
Rodentia,Muridae,Rattus,lutreolus,,Rattus_lutreolus,unknown,1,,,Mass,1.64,,,92.7,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,lutreolus,,Rattus_lutreolus,unknown,38,1.78,0.17,Vol,,,,94.2,34.9,,Adult,Mann MD et al. (1988) Brain Behav. Evol. 31:111-124,
Rodentia,Muridae,Rattus,morotaiensis,,Rattus_morotaiensis,unknown,1,,,Mass,1.92,,,134.1,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,niobe,,Rattus_niobe,unknown,1,,,Mass,1.1,,,42.1,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,nitidus,,Rattus_nitidus,unknown,1,,,Mass,1.7,,,101,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,norvegicus,,Rattus_norvegicus,unknown,1,,,Mass,7.3,,,254,,,Adult,Warncke P (1908) J. Physiol. Neurol. 13:355-403,
Rodentia,Muridae,Rattus,norvegicus,,Rattus_norvegicus,unknown,1,,,Mass,2.38,,,339,,,Adult,"Anthony R (1928) Lacons sue le cervaeu. pp. 358. Paris, Doin.","Data taken from Sacher and Staffeldt 1974, Am. Nat. 108: 593-615"
Rodentia,Muridae,Rattus,norvegicus,,Rattus_norvegicus,unknown,1,,,Mass,8.75,,,465,,,Adult,Warncke P (1908) J. Physiol. Neurol. 13:355-403,
Rodentia,Muridae,Rattus,norvegicus,,Rattus_norvegicus,unknown,18,2.24,0.26,Vol,,,,275.7,126.3,,Adult,Mann MD et al. (1988) Brain Behav. Evol. 31:111-124,
Rodentia,Muridae,Rattus,rattus,rattus,Rattus_rattus,unknown,20,1.79,0.14,Vol,,,,118.6,26.3,,Adult,Mann MD et al. (1988) Brain Behav. Evol. 31:111-124,
Rodentia,Muridae,Rattus,rattus,,Rattus_rattus,f,1,,,Mass,1.27,,,99.5,,,Adult,Hrdlicka A (1905) Brain Weight in Vertebrates,
Rodentia,Muridae,Rattus,rattus,,Rattus_rattus,unknown,1,,,Mass,1.59,,,200,,,unknown,Brummelkamp R (1939) Acta Neerlandica Morph. Norm. et Path 2: 188-194,Data taken from Count 1947 Ann. N. Y. Acad. Sci. 10: 993-1122
Rodentia,Muridae,Rattus,sordidus,,Rattus_sordidus,unknown,1,,,Mass,1.7,,,120.67,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,sordidus,,Rattus_sordidus,unknown,60,1.55,0.2,Vol,,,,67.7,31.8,,Adult,Mann MD et al. (1988) Brain Behav. Evol. 31:111-124,
Rodentia,Muridae,Rattus,tunneyi,,Rattus_tunneyi,unknown,1,,,Mass,1.41,,,76.2,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rattus,tunneyi,,Rattus_tunneyi,unknown,28,1.56,0.16,Vol,,,,78,35.7,,Adult,Mann MD et al. (1988) Brain Behav. Evol. 31:111-124,
Rodentia,Muridae,Rattus,verecundus,,Rattus_verecundus,unknown,1,,,Mass,1.48,,,59.4,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Rhabdomys,pumilio,,Rhabdomys_pumilio,unknown,1,,,Mass,0.69,,,39.71,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Tatera,indica,,Tatera_indica,unknown,1,,,Mass,1.84,,,139.7,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Muridae,Uranomys,ruddi,,Uranomys_ruddi,unknown,1,,,Mass,0.77,,,33.6,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Myocastoridae,Myocastor,coypus,,Myocastor_coypus,unknown,1,,,Mass,23,,,5000,,,Adult,Rowlands Pers. Comm. in Sacher GA and Staffeldt EF (1974) Am. Nat. 108: 593-615,
Rodentia,Myocastoridae,Myocastor,coypus,,Myocastor_coypus,unknown,1,,,Mass,17.09,,,7052,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Nesomyidae,Beamys,hindei,,Beamys_hindei,unknown,1,,,Mass,1.11,,,89.75,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Nesomyidae,Cricetomys,gambianus,,Cricetomys_gambianus,unknown,1,,,Mass,6.57,,,1150,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Nesomyidae,Mystromys,albicaudatus,,Mystromys_albicaudatus,unknown,1,,,Mass,1.39,,,80,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Nesomyidae,Saccostomus,campestris,,Saccostomus_campestris,unknown,1,,,Mass,0.82,,,49.35,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Octodontidae,Spalacopus,cyanus,,Spalacopus_cyanus,unknown,1,,,Mass,1.58,,,93,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Aeromys,tephromelas,,Aeromys_tephromelas,unknown,1,,,Mass,10.34,,,1189,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Ammospermophilus,harrisii,,Ammospermophilus_harrisii,f,6,2.29,0.07,Vol,,,,98.3,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,harrisii,,Ammospermophilus_harrisii,m,6,2.52,0.1,Vol,,,,116,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,harrisii,,Ammospermophilus_harrisii,unknown,1,,,Mass,2.24,,,138.8,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Ammospermophilus,interpres,,Ammospermophilus_interpres,f,6,2.46,0.09,Vol,,,,93.1,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,interpres,,Ammospermophilus_interpres,m,6,2.54,0.22,Vol,,,,95.8,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,leucurus,,Ammospermophilus_leucurus,f,6,2.21,0.16,Vol,,,,100.6,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,leucurus,,Ammospermophilus_leucurus,m,6,2.28,0.09,Vol,,,,111.1,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,leucurus,,Ammospermophilus_leucurus,unknown,1,,,Mass,2.33,,,105.9,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Ammospermophilus,nelsoni,,Ammospermophilus_nelsoni,f,6,2.54,0.08,Vol,,,,148.2,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,nelsoni,,Ammospermophilus_nelsoni,m,6,2.71,0.11,Vol,,,,186.3,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Ammospermophilus,nelsoni,,Ammospermophilus_nelsoni,unknown,1,,,Mass,2.31,,,70,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Callosciurus,caniceps,,Callosciurus_caniceps,unknown,1,,,Mass,6.02,,,240,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Callosciurus,nigrovittatus,,Callosciurus_nigrovittatus,unknown,1,,,Mass,4.44,,,202,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Callosciurus,notatus,,Callosciurus_notatus,unknown,1,,,Mass,4.91,,,209.5,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Callosciurus,prevostii,,Callosciurus_prevostii,unknown,1,,,Mass,6.52,,,439,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,f,15,3.05,0.14,Vol,,,,159.7,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,m,15,3.07,0.16,Vol,,,,178,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,,,Mass,3.01,,,166.1,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,2.90,,Vol,,,,174.7,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,2.95,,Vol,,,,300.4,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,2.95,,Vol,,,,202.3,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.00,,Vol,,,,221.9,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.00,,Vol,,,,200.8,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.00,,Vol,,,,271.9,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.00,,Vol,,,,245.2,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.00,,Vol,,,,162.1,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.05,,Vol,,,,218.0,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.05,,Vol,,,,221.1,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.10,,Vol,,,,281.7,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.10,,Vol,,,,200.8,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.14,,Vol,,,,251.4,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.14,,Vol,,,,267.1,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.19,,Vol,,,,265.2,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.19,,Vol,,,,251.4,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.20,,Vol,,,,195.2,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.20,,Vol,,,,214.1,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.25,,Vol,,,,279.6,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.29,,Vol,,,,377.4,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.30,,Vol,,,,152.6,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.30,,Vol,,,,258.6,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.30,,Vol,,,,180.4,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.30,,Vol,,,,152.1,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.34,,Vol,,,,223.5,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.35,,Vol,,,,232.4,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.49,,Vol,,,,256.8,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,lateralis,,Callospermophilus_lateralis,unknown,1,3.49,,Vol,,,,289.9,,,Adult,Iwaniuk AN (2001) Can. J. Zool. 79:759-765,
Rodentia,Sciuridae,Callospermophilus,madrensis,,Callospermophilus_madrensis,f,5,2.71,0.16,Vol,,,,152,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Callospermophilus,madrensis,,Callospermophilus_madrensis,m,3,2.72,0.14,Vol,,,,151,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Callospermophilus,saturatus,,Callospermophilus_saturatus,f,15,3.28,0.15,Vol,,,,212.3,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Callospermophilus,saturatus,,Callospermophilus_saturatus,m,15,3.48,0.19,Vol,,,,237.1,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,gunnisoni,,Cynomys_gunnisoni,f,14,5,0.25,Vol,,,,470.2,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,gunnisoni,,Cynomys_gunnisoni,m,16,5.28,0.3,Vol,,,,814.4,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,gunnisoni,,Cynomys_gunnisoni,unknown,1,,,Mass,5.16,,,796.3,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Cynomys,leucurus,,Cynomys_leucurus,f,15,5.54,0.18,Vol,,,,923.5,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,leucurus,,Cynomys_leucurus,m,15,6,0.31,Vol,,,,1118.8,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,leucurus,,Cynomys_leucurus,unknown,1,,,Mass,5.69,,,992.1,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Cynomys,ludovicianus,,Cynomys_ludovicianus,f,15,5.56,0.31,Vol,,,,881.3,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,ludovicianus,,Cynomys_ludovicianus,m,15,5.81,0.33,Vol,,,,849,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,ludovicianus,,Cynomys_ludovicianus,unknown,1,,,Mass,6.01,,,793.5,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Cynomys,ludovicianus,,Cynomys_ludovicianus,unknown,1,,,Mass,4.96,,,1250,,,Adult,Glendenning KK and Masterson RB (1998) Brain Behav. Evol. 51:59-89,
Rodentia,Sciuridae,Cynomys,mexicanus,,Cynomys_mexicanus,f,7,5.47,0.48,Vol,,,,931,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,mexicanus,,Cynomys_mexicanus,m,5,5.58,0.35,Vol,,,,1065,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,parvidens,,Cynomys_parvidens,f,10,5.42,0.22,Vol,,,,516,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Cynomys,parvidens,,Cynomys_parvidens,m,15,5.73,0.26,Vol,,,,636,,,Adult,Mateju J et al. (2016) Proc. R. Soc. B 283:20152725,Body mass taken from the literature
Rodentia,Sciuridae,Dremomys,rufigenis,,Dremomys_rufigenis,unknown,1,,,Mass,5.41,,,240,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Funambulus,pennantii,,Funambulus_pennantii,unknown,1,,,Mass,2.1,,,85.9,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
Rodentia,Sciuridae,Funisciurus,anerythrus,,Funisciurus_anerythrus,unknown,1,,,Mass,4.14,,,218,,,Adult,Mace GM et al. (1981) J. Zool. 193:333-354,"Curated in Boddy et al. 2012 J. Evol. Biol. 25: 981-994. Brain mass corrected, subtracted 0.59g from brain weight, see Isler  and va Schaik 2006 Biol. Lett. 2:557-560"
